timestamps,open,high,low,close,volume
1717421400,139.63499450683594,139.63499450683594,139.50999450683594,139.50999450683594,7218
1717421460,139.5,139.7899932861328,139.14999389648438,139.15499877929688,78167
1717421520,139.14999389648438,139.32000732421875,138.88999938964844,139.24000549316406,13125
1717421580,139.34100341796875,139.34100341796875,139.11000061035156,139.22650146484375,4806
1717421640,139.11520385742188,139.30999755859375,139.11520385742188,139.25999450683594,12140
1717421700,139.3350067138672,139.75999450683594,139.3000030517578,139.7449951171875,19643
1717421760,139.69000244140625,139.69000244140625,139.33999633789062,139.33999633789062,4778
1717421820,139.3300018310547,139.3300018310547,138.80760192871094,138.89999389648438,9996
1717421880,138.93829345703125,139.2899932861328,138.93829345703125,139.25999450683594,5410
1717421940,139.16000366210938,139.39999389648438,139.16000366210938,139.39999389648438,2927
1717422000,139.2449951171875,139.2449951171875,138.79910278320312,138.8350067138672,9066
1717422060,138.83999633789062,139.07000732421875,138.83999633789062,139.0675048828125,5736
1717422120,139.10000610351562,139.125,138.8699951171875,138.8699951171875,21482
1717422180,138.9600067138672,139.03370666503906,138.80999755859375,138.9571990966797,3064
1717422240,138.9250030517578,139.27000427246094,138.91009521484375,139.25,11228
1717422300,139.22999572753906,139.36000061035156,139.22999572753906,139.2449951171875,9170
1717422360,139.22500610351562,139.4499969482422,139.10000610351562,139.31089782714844,10110
1717422420,139.30999755859375,139.44000244140625,139.24000549316406,139.24000549316406,6428
1717422480,139.2805938720703,139.36000061035156,139.25999450683594,139.3242950439453,6550
1717422540,139.36000061035156,139.44000244140625,139.27499389648438,139.36000061035156,7194
1717422600,139.39500427246094,139.6114959716797,139.39500427246094,139.47000122070312,13509
1717422660,139.47000122070312,139.64999389648438,139.47000122070312,139.5,25836
1717422720,139.48500061035156,139.59500122070312,139.30999755859375,139.40499877929688,11904
1717422780,139.34910583496094,139.47999572753906,139.3000030517578,139.42999267578125,12517
1717422840,139.47000122070312,139.47000122070312,139.08999633789062,139.08999633789062,9492
1717422900,138.94000244140625,138.96389770507812,138.89999389648438,138.89999389648438,12425
1717422960,138.9199981689453,138.95530700683594,138.75,138.75,18321
1717423020,138.77999877929688,138.8699951171875,138.77000427246094,138.80999755859375,6410
1717423080,138.75999450683594,138.75999450683594,138.5500030517578,138.6199951171875,10797
1717423140,138.6699981689453,138.6999969482422,138.61000061035156,138.61000061035156,4123
1717423200,138.6199951171875,139.0,138.6199951171875,138.9499969482422,13324
1717423260,138.9600067138672,138.97999572753906,138.85000610351562,138.8800048828125,5399
1717423320,138.7899932861328,138.94500732421875,138.7899932861328,138.7949981689453,4534
1717423380,138.8000030517578,138.85000610351562,138.69000244140625,138.84500122070312,13341
1717423440,138.94000244140625,138.94500732421875,138.77000427246094,138.8040008544922,4284
1717423500,138.7949981689453,138.94000244140625,138.77000427246094,138.78500366210938,12886
