timestamps,open,high,low,close,volume
1640615400,177.0850067138672,177.75999450683594,177.07000732421875,177.6999969482422,2247902
1640615460,177.69500732421875,178.08999633789062,177.39999389648438,177.6699981689453,851879
1640615520,177.69320678710938,177.92379760742188,177.6300048828125,177.88999938964844,366542
1640615580,177.8699951171875,178.14999389648438,177.6300048828125,177.77560424804688,482320
1640615640,177.8000030517578,178.00999450683594,177.60000610351562,177.6199951171875,391579
1640615700,177.6199951171875,178.00999450683594,177.6199951171875,177.8300018310547,476895
1640615760,177.8249969482422,177.94859313964844,177.6699981689453,177.94000244140625,370974
1640615820,177.93499755859375,178.25999450683594,177.91000366210938,178.1195068359375,451071
1640615880,178.11000061035156,178.36000061035156,177.8800048828125,177.8968048095703,444025
1640615940,177.89669799804688,178.19000244140625,177.86000061035156,177.9709930419922,332039
1640616000,177.97999572753906,178.25,177.97000122070312,178.15879821777344,273595
1640616060,178.16000366210938,178.36900329589844,178.08999633789062,178.14999389648438,316063
1640616120,178.14999389648438,178.27999877929688,178.08999633789062,178.25999450683594,210332
1640616180,178.25999450683594,178.4600067138672,178.2200927734375,178.25999450683594,329040
1640616240,178.25759887695312,178.32000732421875,178.16000366210938,178.1699981689453,200098
1640616300,178.1699981689453,178.47000122070312,177.89999389648438,177.9199981689453,441365
1640616360,177.91600036621094,177.97999572753906,177.83999633789062,177.89999389648438,273025
1640616420,177.89999389648438,177.97000122070312,177.72999572753906,177.72999572753906,259647
1640616480,177.72999572753906,177.9600067138672,177.72000122070312,177.92999267578125,227800
1640616540,177.9199981689453,177.97000122070312,177.80999755859375,177.8300018310547,190388
1640616600,177.8300018310547,177.94000244140625,177.80999755859375,177.89999389648438,230260
1640616660,177.8916015625,177.9199981689453,177.8249969482422,177.8800048828125,206233
1640616720,177.8798065185547,177.9199981689453,177.6699981689453,177.67999267578125,377965
1640616780,177.67999267578125,177.7050018310547,177.4600067138672,177.66000366210938,312894
1640616840,177.66000366210938,177.6999053955078,177.52000427246094,177.58999633789062,222376
1640616900,177.58999633789062,177.6199951171875,177.55499267578125,177.60000610351562,235712
1640616960,177.58999633789062,177.66000366210938,177.47000122070312,177.52000427246094,254921
1640617020,177.51499938964844,177.5399932861328,177.3300018310547,177.39999389648438,223838
1640617080,177.39649963378906,177.57000732421875,177.39649963378906,177.4788055419922,196815
1640617140,177.47999572753906,177.52000427246094,177.27999877929688,177.2888946533203,196476
1640617200,177.3000030517578,177.44000244140625,177.22999572753906,177.4199981689453,319185
1640617260,177.4199981689453,177.57000732421875,177.35000610351562,177.52999877929688,302451
1640617320,177.5299072265625,177.72000122070312,177.38999938964844,177.66000366210938,254164
1640617380,177.64999389648438,177.86000061035156,177.6199951171875,177.8448944091797,290596
1640617440,177.83999633789062,177.91000366210938,177.72999572753906,177.83999633789062,207877
1640617500,177.84800720214844,177.9199981689453,177.77999877929688,177.8292999267578,166853
1640617560,177.8300018310547,177.88290405273438,177.77000427246094,177.8251953125,136851
1640617620,177.8260955810547,177.9199981689453,177.75999450683594,177.82000732421875,180085
1640617680,177.82000732421875,177.8249969482422,177.52499389648438,177.55990600585938,255526
1640617740,177.5500030517578,177.6300048828125,177.47999572753906,177.5399932861328,204737
1640617800,177.5500030517578,177.58909606933594,177.33999633789062,177.47999572753906,216246
1640617860,177.5050048828125,177.5399932861328,177.3300018310547,177.41209411621094,178545
1640617920,177.4199981689453,177.5,177.32000732421875,177.3292999267578,150747
1640617980,177.3300018310547,177.41000366210938,177.27000427246094,177.31500244140625,163381
1640618040,177.3101043701172,177.39999389648438,177.1699981689453,177.3800048828125,377224
1640618100,177.375,177.50999450683594,177.36000061035156,177.3800048828125,205601
1640618160,177.3699951171875,177.41000366210938,177.14999389648438,177.14999389648438,192252
1640618220,177.15199279785156,177.4250030517578,177.1300048828125,177.38999938964844,187750
1640618280,177.39999389648438,177.57879638671875,177.38999938964844,177.52999877929688,191393
1640618340,177.52999877929688,177.5500030517578,177.43499755859375,177.4499969482422,143892
1640618400,177.45889282226562,177.5449981689453,177.4199981689453,177.5399932861328,116914
