timestamps,open,high,low,close,volume
1625578200,140.6999969482422,140.7100067138672,140.6999969482422,140.7100067138672,4719650
1625578260,140.69000244140625,140.97000122070312,140.66000366210938,140.94000244140625,750507
1625578320,140.92999267578125,141.22019958496094,140.89999389648438,141.03500366210938,985512
1625578380,141.03500366210938,141.08999633789062,140.7899932861328,140.82000732421875,598906
1625578440,140.8300018310547,140.8800048828125,140.39999389648438,140.4199981689453,570215
1625578500,140.4199981689453,140.5800018310547,140.3800048828125,140.55999755859375,553686
1625578560,140.71499633789062,140.7299041748047,140.6999969482422,140.7010040283203,459069
1625578620,140.71499633789062,140.76499938964844,140.71499633789062,140.76499938964844,455643
1625578680,141.0,141.0301055908203,141.0,141.0240020751953,444905
1625578740,141.125,141.1300048828125,141.05999755859375,141.1186981201172,494246
1625578800,141.25,141.3350067138672,141.25,141.31910705566406,547033
1625578860,141.375,141.40499877929688,141.28500366210938,141.4029998779297,635244
1625578920,141.42999267578125,141.47000122070312,141.4199981689453,141.4550018310547,929337
1625578980,141.4416961669922,141.44500732421875,141.38999938964844,141.41990661621094,380772
1625579040,141.41799926757812,141.4499969482422,141.375,141.40150451660156,373210
1625579100,141.375,141.48500061035156,141.3350067138672,141.48500061035156,452051
1625579160,141.5,141.83990478515625,141.5,141.82749938964844,680192
1625579220,142.0,142.07000732421875,142.0,142.0316925048828,1178623
1625579280,142.0,142.0,141.91000366210938,141.96009826660156,518395
1625579340,142.0,142.17999267578125,141.99000549316406,142.1750030517578,657146
1625579400,142.18359375,142.33999633789062,142.18359375,142.27000427246094,1117281
1625579460,142.37109375,142.4709014892578,142.37109375,142.43499755859375,438772
1625579520,142.5,142.6199951171875,142.47000122070312,142.60499572753906,600007
1625579580,142.625,142.875,142.6199951171875,142.75999450683594,784620
1625579640,142.75,142.77000427246094,142.5,142.52000427246094,913064
1625579700,142.4687957763672,142.52000427246094,142.38999938964844,142.4600067138672,658809
1625579760,142.5,142.58819580078125,142.4949951171875,142.5699005126953,429012
1625579820,142.56640625,142.66000366210938,142.5601043701172,142.6199951171875,428532
1625579880,142.625,142.73500061035156,142.60499572753906,142.6199951171875,431174
1625579940,142.77000427246094,142.8000030517578,142.62100219726562,142.72999572753906,405242
1625580000,142.72999572753906,142.91990661621094,142.63999938964844,142.9080047607422,624652
1625580060,142.91000366210938,142.9199981689453,142.66000366210938,142.6699981689453,494697
1625580120,142.6699981689453,142.6999969482422,142.45010375976562,142.57000732421875,547856
1625580180,142.57000732421875,142.86000061035156,142.52000427246094,142.85499572753906,472583
1625580240,142.85000610351562,143.02999877929688,142.84500122070312,143.0,970651
1625580300,142.9949951171875,143.14999389648438,142.93130493164062,142.94000244140625,547341
1625580360,142.92999267578125,143.02999877929688,142.86500549316406,143.00180053710938,596332
1625580420,143.0050048828125,143.13999938964844,142.7718963623047,142.7718963623047,531997
1625580480,142.77499389648438,142.85000610351562,142.65499877929688,142.7100067138672,409472
1625580540,142.7100067138672,142.8300018310547,142.6999969482422,142.7819061279297,356673
1625580600,142.7991943359375,142.97900390625,142.78160095214844,142.9499969482422,319353
1625580660,142.94219970703125,142.9499969482422,142.80189514160156,142.8199005126953,282640
1625580720,142.81500244140625,142.8800048828125,142.72000122070312,142.72000122070312,259337
1625580780,142.72500610351562,142.76499938964844,142.67999267578125,142.73500061035156,343647
1625580840,142.74000549316406,142.92999267578125,142.6999969482422,142.89999389648438,287188
1625580900,142.89999389648438,142.92999267578125,142.6699981689453,142.69000244140625,301251
1625580960,142.69000244140625,142.6999969482422,142.52000427246094,142.60499572753906,358036
1625581020,142.60499572753906,142.625,142.49000549316406,142.50999450683594,391939
1625581080,142.5,142.5800018310547,142.46009826660156,142.52999877929688,302026
1625581140,142.52999877929688,142.56500244140625,142.47000122070312,142.47999572753906,270685
1625581200,142.49000549316406,142.5800018310547,142.4499969482422,142.56500244140625,312393
1625581260,142.55999755859375,142.75999450683594,142.52999877929688,142.75999450683594,331520
1625581320,142.75999450683594,142.77999877929688,142.66000366210938,142.72000122070312,264883
1625581380,142.72999572753906,142.82000732421875,142.60000610351562,142.6324005126953,284783
1625581440,142.64109802246094,142.72500610351562,142.52999877929688,142.55499267578125,207676
1625581500,142.5500030517578,142.57000732421875,142.5,142.52000427246094,181362
1625581560,142.51890563964844,142.6199951171875,142.5,142.57980346679688,236450
1625581620,142.57009887695312,142.74000549316406,142.57009887695312,142.7100067138672,258194
