timestamps,open,high,low,close,volume
1602509400,119.57520294189453,120.1500015258789,119.51000213623047,119.57520294189453,9554891
1602509460,119.5999984741211,119.81580352783203,119.28450012207031,119.69000244140625,1486364
1602509520,119.69999694824219,119.91999816894531,119.4000015258789,119.86000061035156,1177002
1602509580,119.86009979248047,120.1500015258789,119.7300033569336,120.0,1096538
1602509640,120.0,120.41000366210938,119.91000366210938,120.23999786376953,1462994
1602509700,120.25,120.68000030517578,120.25,120.55999755859375,1100686
1602509760,120.75,120.79000091552734,120.75,120.79000091552734,1050829
1602509820,120.91999816894531,120.9259033203125,120.85160064697266,120.90660095214844,1013415
1602509880,121.0,121.0,120.5999984741211,120.61499786376953,1386437
1602509940,120.5,120.77999877929688,120.5,120.76229858398438,899539
1602510000,121.033203125,121.12079620361328,120.99369812011719,121.07929992675781,1330103
1602510060,121.0801010131836,121.33000183105469,121.0801010131836,121.31999969482422,1222240
1602510120,121.46289825439453,121.47699737548828,121.29000091552734,121.29029846191406,982983
1602510180,121.0,121.0,120.8499984741211,120.94999694824219,1014689
1602510240,120.66999816894531,120.66999816894531,120.46499633789062,120.5342025756836,1191948
1602510300,120.75,120.7699966430664,120.42500305175781,120.4800033569336,928185
1602510360,120.5,120.69999694824219,120.5,120.61289978027344,776741
1602510420,120.5,120.5,120.30000305175781,120.41999816894531,752521
1602510480,120.5,120.51000213623047,120.34020233154297,120.43550109863281,795134
1602510540,120.25,120.25,120.12000274658203,120.14009857177734,687443
1602510600,120.0,120.0,120.0,120.0,1200959
1602510660,120.0,120.11000061035156,120.0,120.02999877929688,664842
1602510720,120.04499816894531,120.22000122070312,120.04499816894531,120.18769836425781,707976
1602510780,120.0,120.0,119.95999908447266,119.95999908447266,581462
1602510840,120.0,120.1500015258789,119.98999786376953,120.11900329589844,428117
1602510900,120.25,120.25990295410156,120.16000366210938,120.18000030517578,624082
1602510960,120.25,120.2699966430664,120.16999816894531,120.26000213623047,397686
1602511020,120.279296875,120.30999755859375,120.24500274658203,120.30999755859375,431694
1602511080,120.29499816894531,120.4697036743164,120.2699966430664,120.4697036743164,428034
1602511140,120.5,120.51499938964844,120.41500091552734,120.44989776611328,591206
1602511200,120.48999786376953,120.55000305175781,120.25,120.2750015258789,521735
1602511260,120.2699966430664,120.41000366210938,120.19010162353516,120.4000015258789,377177
1602511320,120.38999938964844,120.61000061035156,120.38999938964844,120.58999633789062,519802
1602511380,120.58100128173828,120.70999908447266,120.55000305175781,120.62010192871094,537856
1602511440,120.62989807128906,120.69000244140625,120.51000213623047,120.53019714355469,362962
1602511500,120.53929901123047,120.73999786376953,120.47000122070312,120.73500061035156,401689
1602511560,120.73500061035156,120.77999877929688,120.6500015258789,120.65010070800781,590514
1602511620,120.6500015258789,120.76000213623047,120.62999725341797,120.66699981689453,289395
1602511680,120.66580200195312,120.73999786376953,120.44000244140625,120.45999908447266,368303
